"","asd_desc","agg_level_desc","year","crop","info","class_desc","domain_desc","unit_desc","commodity_desc","value"
"22","","NATIONAL",1990,"BEANS, DRY EDIBLE, LIMA, LARGE ","YIELD, MEASURED IN LB / ACRE","DRY EDIBLE, LIMA, LARGE","TOTAL","LB / ACRE","BEANS",2000
"23","","NATIONAL",1990,"BEANS, DRY EDIBLE, NAVY ","ACRES HARVESTED","DRY EDIBLE, NAVY","TOTAL","ACRES","BEANS",492600
"24","","NATIONAL",1990,"BEANS, DRY EDIBLE, NAVY ","YIELD, MEASURED IN LB / ACRE","DRY EDIBLE, NAVY","TOTAL","LB / ACRE","BEANS",1338
"25","","NATIONAL",1990,"BEANS, DRY EDIBLE, OTHER ","ACRES HARVESTED","DRY EDIBLE, OTHER","TOTAL","ACRES","BEANS",102000
"26","","NATIONAL",1990,"BEANS, DRY EDIBLE, OTHER ","YIELD, MEASURED IN LB / ACRE","DRY EDIBLE, OTHER","TOTAL","LB / ACRE","BEANS",1364
"27","","NATIONAL",1990,"BEANS, DRY EDIBLE, PINK ","ACRES HARVESTED","DRY EDIBLE, PINK","TOTAL","ACRES","BEANS",64400
"28","","NATIONAL",1990,"BEANS, DRY EDIBLE, PINK ","YIELD, MEASURED IN LB / ACRE","DRY EDIBLE, PINK","TOTAL","LB / ACRE","BEANS",1856
"29","","NATIONAL",1990,"BEANS, DRY EDIBLE, PINTO ","ACRES HARVESTED","DRY EDIBLE, PINTO","TOTAL","ACRES","BEANS",925100
"30","","NATIONAL",1990,"BEANS, DRY EDIBLE, PINTO ","YIELD, MEASURED IN LB / ACRE","DRY EDIBLE, PINTO","TOTAL","LB / ACRE","BEANS",1476
"31","","NATIONAL",1990,"BEANS, DRY EDIBLE, SMALL, RED ","ACRES HARVESTED","DRY EDIBLE, SMALL, RED","TOTAL","ACRES","BEANS",30300
"32","","NATIONAL",1990,"BEANS, DRY EDIBLE, SMALL, RED ","YIELD, MEASURED IN LB / ACRE","DRY EDIBLE, SMALL, RED","TOTAL","LB / ACRE","BEANS",2139
"33","","NATIONAL",1990,"BEANS, DRY EDIBLE, SMALL, WHITE ","ACRES HARVESTED","DRY EDIBLE, SMALL, WHITE","TOTAL","ACRES","BEANS",16900
"34","","NATIONAL",1990,"BEANS, DRY EDIBLE, SMALL, WHITE ","YIELD, MEASURED IN LB / ACRE","DRY EDIBLE, SMALL, WHITE","TOTAL","LB / ACRE","BEANS",1899
"35","","NATIONAL",1990,"CHICKPEAS ","ACRES HARVESTED","ALL CLASSES","TOTAL","ACRES","CHICKPEAS",5200
"36","","NATIONAL",1990,"CHICKPEAS ","YIELD, MEASURED IN LB / ACRE","ALL CLASSES","TOTAL","LB / ACRE","CHICKPEAS",520
"37","","NATIONAL",1990,"CORN, GRAIN ","ACRES HARVESTED","ALL CLASSES","TOTAL","ACRES","CORN",NA
"38","","NATIONAL",1990,"CORN, GRAIN ","PRICE RECEIVED, MEASURED IN $ / BU","ALL CLASSES","TOTAL","$ / BU","CORN",2.28
"39","","NATIONAL",1990,"CORN, GRAIN ","YIELD, MEASURED IN BU / ACRE","ALL CLASSES","TOTAL","BU / ACRE","CORN",118.5
"40","","NATIONAL",1990,"CORN, SILAGE ","ACRES HARVESTED","ALL CLASSES","TOTAL","ACRES","CORN",NA
"41","","NATIONAL",1990,"CORN, SILAGE ","YIELD, MEASURED IN TONS / ACRE","ALL CLASSES","TOTAL","TONS / ACRE","CORN",14.2
"42","","NATIONAL",1990,"COTTON ","ACRES HARVESTED","ALL CLASSES","TOTAL","ACRES","COTTON",NA
"43","","NATIONAL",1990,"COTTON ","PRICE RECEIVED, MEASURED IN $ / LB","ALL CLASSES","TOTAL","$ / LB","COTTON",0.682
"44","","NATIONAL",1990,"COTTON ","YIELD, MEASURED IN LB / ACRE","ALL CLASSES","TOTAL","LB / ACRE","COTTON",634
"45","","NATIONAL",1990,"COTTON, COTTONSEED ","PRICE RECEIVED, MEASURED IN $ / TON","COTTONSEED","TOTAL","$ / TON","COTTON",121
"46","","NATIONAL",1990,"COTTON, PIMA ","ACRES HARVESTED","PIMA","TOTAL","ACRES","COTTON",227100
"47","","NATIONAL",1990,"COTTON, PIMA ","PRICE RECEIVED, MEASURED IN $ / LB","PIMA","TOTAL","$ / LB","COTTON",1.06
"48","","NATIONAL",1990,"COTTON, PIMA ","YIELD, MEASURED IN LB / ACRE","PIMA","TOTAL","LB / ACRE","COTTON",758
"49","","NATIONAL",1990,"COTTON, UPLAND ","ACRES HARVESTED","UPLAND","TOTAL","ACRES","COTTON",NA
"50","","NATIONAL",1990,"COTTON, UPLAND ","PRICE RECEIVED, MEASURED IN $ / LB","UPLAND","TOTAL","$ / LB","COTTON",0.671
"51","","NATIONAL",1990,"COTTON, UPLAND ","YIELD, MEASURED IN LB / ACRE","UPLAND","TOTAL","LB / ACRE","COTTON",632
"52","","NATIONAL",1990,"FLAXSEED ","ACRES HARVESTED","ALL CLASSES","TOTAL","ACRES","FLAXSEED",253000
"53","","NATIONAL",1990,"FLAXSEED ","PRICE RECEIVED, MEASURED IN $ / BU","ALL CLASSES","TOTAL","$ / BU","FLAXSEED",5.27
"54","","NATIONAL",1990,"FLAXSEED ","YIELD, MEASURED IN BU / ACRE","ALL CLASSES","TOTAL","BU / ACRE","FLAXSEED",15.1
"55","","NATIONAL",1990,"HAY, (EXCL ALFALFA) ","ACRES HARVESTED","(EXCL ALFALFA)","TOTAL","ACRES","HAY",NA
"56","","NATIONAL",1990,"HAY, (EXCL ALFALFA) ","PRICE RECEIVED, MEASURED IN $ / TON","(EXCL ALFALFA)","TOTAL","$ / TON","HAY",65.1
"57","","NATIONAL",1990,"HAY, (EXCL ALFALFA) ","YIELD, MEASURED IN TONS / ACRE","(EXCL ALFALFA)","TOTAL","TONS / ACRE","HAY",1.76
"58","","NATIONAL",1990,"HAY, ALFALFA ","ACRES HARVESTED","ALFALFA","TOTAL","ACRES","HAY",NA
"59","","NATIONAL",1990,"HAY, ALFALFA ","PRICE RECEIVED, MEASURED IN $ / TON","ALFALFA","TOTAL","$ / TON","HAY",86.6
"60","","NATIONAL",1990,"HAY, ALFALFA ","YIELD, MEASURED IN TONS / ACRE","ALFALFA","TOTAL","TONS / ACRE","HAY",3.29
"61","","NATIONAL",1990,"HAY ","ACRES HARVESTED","ALL CLASSES","TOTAL","ACRES","HAY",NA
"62","","NATIONAL",1990,"HAY ","PRICE RECEIVED, MEASURED IN $ / TON","ALL CLASSES","TOTAL","$ / TON","HAY",80.6
"63","","NATIONAL",1990,"HAY ","YIELD, MEASURED IN TONS / ACRE","ALL CLASSES","TOTAL","TONS / ACRE","HAY",2.4
"64","","NATIONAL",1990,"HOPS ","ACRES HARVESTED","ALL CLASSES","TOTAL","ACRES","HOPS",35463
"65","","NATIONAL",1990,"HOPS ","PRICE RECEIVED, MEASURED IN $ / LB","ALL CLASSES","TOTAL","$ / LB","HOPS",1.48
"66","","NATIONAL",1990,"HOPS ","YIELD, MEASURED IN LB / ACRE","ALL CLASSES","TOTAL","LB / ACRE","HOPS",1603
"67","","NATIONAL",1990,"LENTILS ","ACRES HARVESTED","ALL CLASSES","TOTAL","ACRES","LENTILS",104000
"68","","NATIONAL",1990,"LENTILS ","PRICE RECEIVED, MEASURED IN $ / CWT","ALL CLASSES","TOTAL","$ / CWT","LENTILS",23.2
"69","","NATIONAL",1990,"LENTILS ","YIELD, MEASURED IN LB / ACRE","ALL CLASSES","TOTAL","LB / ACRE","LENTILS",841
"70","","NATIONAL",1990,"OATS ","ACRES HARVESTED","ALL CLASSES","TOTAL","ACRES","OATS",NA
"71","","NATIONAL",1990,"OATS ","PRICE RECEIVED, MEASURED IN $ / BU","ALL CLASSES","TOTAL","$ / BU","OATS",1.14
"72","","NATIONAL",1990,"OATS ","YIELD, MEASURED IN BU / ACRE","ALL CLASSES","TOTAL","BU / ACRE","OATS",60.1
"73","","NATIONAL",1990,"PEANUTS ","ACRES HARVESTED","ALL CLASSES","TOTAL","ACRES","PEANUTS",NA
"74","","NATIONAL",1990,"PEANUTS ","PRICE RECEIVED, MEASURED IN $ / LB","ALL CLASSES","TOTAL","$ / LB","PEANUTS",0.347
"75","","NATIONAL",1990,"PEANUTS ","YIELD, MEASURED IN LB / ACRE","ALL CLASSES","TOTAL","LB / ACRE","PEANUTS",1985
"76","","NATIONAL",1990,"PEAS, AUSTRIAN WINTER ","ACRES HARVESTED","AUSTRIAN WINTER","TOTAL","ACRES","PEAS",11500
"77","","NATIONAL",1990,"PEAS, AUSTRIAN WINTER ","PRICE RECEIVED, MEASURED IN $ / CWT","AUSTRIAN WINTER","TOTAL","$ / CWT","PEAS",14.7
"78","","NATIONAL",1990,"PEAS, AUSTRIAN WINTER ","YIELD, MEASURED IN LB / ACRE","AUSTRIAN WINTER","TOTAL","LB / ACRE","PEAS",1104
"79","","NATIONAL",1990,"PEAS, DRY EDIBLE ","ACRES HARVESTED","DRY EDIBLE","TOTAL","ACRES","PEAS",159000
"80","","NATIONAL",1990,"PEAS, DRY EDIBLE ","PRICE RECEIVED, MEASURED IN $ / CWT","DRY EDIBLE","TOTAL","$ / CWT","PEAS",12.1
"81","","NATIONAL",1990,"PEAS, DRY EDIBLE ","YIELD, MEASURED IN LB / ACRE","DRY EDIBLE","TOTAL","LB / ACRE","PEAS",1492
"82","","NATIONAL",1990,"PEAS, WRINKLED SEED ","PRICE RECEIVED, MEASURED IN $ / CWT","WRINKLED SEED","TOTAL","$ / CWT","PEAS",14.9
"83","","NATIONAL",1990,"RICE ","ACRES HARVESTED","ALL CLASSES","TOTAL","ACRES","RICE",NA
"84","","NATIONAL",1990,"RICE ","PRICE RECEIVED, MEASURED IN $ / CWT","ALL CLASSES","TOTAL","$ / CWT","RICE",6.7
"85","","NATIONAL",1990,"RICE ","YIELD, MEASURED IN LB / ACRE","ALL CLASSES","TOTAL","LB / ACRE","RICE",5529
"86","","NATIONAL",1990,"RICE, LONG GRAIN ","ACRES HARVESTED","LONG GRAIN","TOTAL","ACRES","RICE",NA
"87","","NATIONAL",1990,"RICE, LONG GRAIN ","PRICE RECEIVED, MEASURED IN $ / CWT","LONG GRAIN","TOTAL","$ / CWT","RICE",6.94
"88","","NATIONAL",1990,"RICE, LONG GRAIN ","YIELD, MEASURED IN LB / ACRE","LONG GRAIN","TOTAL","LB / ACRE","RICE",5221
"89","","NATIONAL",1990,"RICE, MEDIUM GRAIN ","ACRES HARVESTED","MEDIUM GRAIN","TOTAL","ACRES","RICE",745000
"90","","NATIONAL",1990,"RICE, MEDIUM GRAIN ","YIELD, MEASURED IN LB / ACRE","MEDIUM GRAIN","TOTAL","LB / ACRE","RICE",6353
"91","","NATIONAL",1990,"RICE, MEDIUM-SHORT GRAIN ","PRICE RECEIVED, MEASURED IN $ / CWT","MEDIUM-SHORT GRAIN","TOTAL","$ / CWT","RICE",6.19
"92","","NATIONAL",1990,"RICE, SHORT GRAIN ","ACRES HARVESTED","SHORT GRAIN","TOTAL","ACRES","RICE",13000
"93","","NATIONAL",1990,"RICE, SHORT GRAIN ","YIELD, MEASURED IN LB / ACRE","SHORT GRAIN","TOTAL","LB / ACRE","RICE",7338
"94","","NATIONAL",1990,"RYE ","ACRES HARVESTED","ALL CLASSES","TOTAL","ACRES","RYE",375000
"95","","NATIONAL",1990,"RYE ","PRICE RECEIVED, MEASURED IN $ / BU","ALL CLASSES","TOTAL","$ / BU","RYE",2.09
"96","","NATIONAL",1990,"RYE ","YIELD, MEASURED IN BU / ACRE","ALL CLASSES","TOTAL","BU / ACRE","RYE",27.1
"97","","NATIONAL",1990,"SORGHUM, GRAIN ","ACRES HARVESTED","ALL CLASSES","TOTAL","ACRES","SORGHUM",NA
"98","","NATIONAL",1990,"SORGHUM, GRAIN ","PRICE RECEIVED, MEASURED IN $ / CWT","ALL CLASSES","TOTAL","$ / CWT","SORGHUM",3.79
"99","","NATIONAL",1990,"SORGHUM, GRAIN ","YIELD, MEASURED IN BU / ACRE","ALL CLASSES","TOTAL","BU / ACRE","SORGHUM",63.1
"100","","NATIONAL",1990,"SORGHUM, SILAGE ","ACRES HARVESTED","ALL CLASSES","TOTAL","ACRES","SORGHUM",527000
"101","","NATIONAL",1990,"SORGHUM, SILAGE ","YIELD, MEASURED IN TONS / ACRE","ALL CLASSES","TOTAL","TONS / ACRE","SORGHUM",10.2
"102","","NATIONAL",1990,"SOYBEANS ","ACRES HARVESTED","ALL CLASSES","TOTAL","ACRES","SOYBEANS",NA
"103","","NATIONAL",1990,"SOYBEANS ","PRICE RECEIVED, MEASURED IN $ / BU","ALL CLASSES","TOTAL","$ / BU","SOYBEANS",5.74
"104","","NATIONAL",1990,"SOYBEANS ","YIELD, MEASURED IN BU / ACRE","ALL CLASSES","TOTAL","BU / ACRE","SOYBEANS",34.1
"105","","NATIONAL",1990,"SUGARBEETS ","ACRES HARVESTED","ALL CLASSES","TOTAL","ACRES","SUGARBEETS",NA
"106","","NATIONAL",1990,"SUGARBEETS ","PRICE RECEIVED, MEASURED IN $ / TON","ALL CLASSES","TOTAL","$ / TON","SUGARBEETS",42.9
"107","","NATIONAL",1990,"SUGARBEETS ","YIELD, MEASURED IN TONS / ACRE","ALL CLASSES","TOTAL","TONS / ACRE","SUGARBEETS",20
"108","","NATIONAL",1990,"SUGARCANE, SEED ","ACRES HARVESTED","ALL CLASSES","TOTAL","ACRES","SUGARCANE",67800
"109","","NATIONAL",1990,"SUGARCANE, SEED ","YIELD, MEASURED IN TONS / ACRE","ALL CLASSES","TOTAL","TONS / ACRE","SUGARCANE",24.5
"110","","NATIONAL",1990,"SUGARCANE, SUGAR ","ACRES HARVESTED","ALL CLASSES","TOTAL","ACRES","SUGARCANE",726400
"111","","NATIONAL",1990,"SUGARCANE, SUGAR ","PRICE RECEIVED, MEASURED IN $ / TON","ALL CLASSES","TOTAL","$ / TON","SUGARCANE",30.7
"112","","NATIONAL",1990,"SUGARCANE, SUGAR ","YIELD, MEASURED IN TONS / ACRE","ALL CLASSES","TOTAL","TONS / ACRE","SUGARCANE",36.4
"113","","NATIONAL",1990,"SUGARCANE, SUGAR & SEED ","ACRES HARVESTED","ALL CLASSES","TOTAL","ACRES","SUGARCANE",794200
"114","","NATIONAL",1990,"SUGARCANE, SUGAR & SEED ","PRICE RECEIVED, MEASURED IN $ / TON","ALL CLASSES","TOTAL","$ / TON","SUGARCANE",30.7
"115","","NATIONAL",1990,"SUGARCANE, SUGAR & SEED ","YIELD, MEASURED IN TONS / ACRE","ALL CLASSES","TOTAL","TONS / ACRE","SUGARCANE",35.4
"116","","NATIONAL",1990,"SUNFLOWER ","ACRES HARVESTED","ALL CLASSES","TOTAL","ACRES","SUNFLOWER",NA
"117","","NATIONAL",1990,"SUNFLOWER ","PRICE RECEIVED, MEASURED IN $ / CWT","ALL CLASSES","TOTAL","$ / CWT","SUNFLOWER",10.8
"118","","NATIONAL",1990,"SUNFLOWER ","YIELD, MEASURED IN LB / ACRE","ALL CLASSES","TOTAL","LB / ACRE","SUNFLOWER",1229
"119","","NATIONAL",1990,"SUNFLOWER, NON-OIL TYPE ","ACRES HARVESTED","NON-OIL TYPE","TOTAL","ACRES","SUNFLOWER",508000
"120","","NATIONAL",1990,"SUNFLOWER, NON-OIL TYPE ","PRICE RECEIVED, MEASURED IN $ / CWT","NON-OIL TYPE","TOTAL","$ / CWT","SUNFLOWER",12.7
"121","","NATIONAL",1990,"SUNFLOWER, NON-OIL TYPE ","YIELD, MEASURED IN LB / ACRE","NON-OIL TYPE","TOTAL","LB / ACRE","SUNFLOWER",1291
"122","","NATIONAL",1990,"SUNFLOWER, OIL TYPE ","ACRES HARVESTED","OIL TYPE","TOTAL","ACRES","SUNFLOWER",NA
"123","","NATIONAL",1990,"SUNFLOWER, OIL TYPE ","PRICE RECEIVED, MEASURED IN $ / CWT","OIL TYPE","TOTAL","$ / CWT","SUNFLOWER",10
"124","","NATIONAL",1990,"SUNFLOWER, OIL TYPE ","YIELD, MEASURED IN LB / ACRE","OIL TYPE","TOTAL","LB / ACRE","SUNFLOWER",1205
"125","","NATIONAL",1990,"TARO ","ACRES HARVESTED","ALL CLASSES","TOTAL","ACRES","TARO",420
"126","","NATIONAL",1990,"TARO ","PRICE RECEIVED, MEASURED IN $ / LB","ALL CLASSES","TOTAL","$ / LB","TARO",0.39
"127","","NATIONAL",1990,"TOBACCO, AIR-CURED DARK (CLASS 3B) ","ACRES HARVESTED","AIR-CURED DARK (CLASS 3B)","TOTAL","ACRES","TOBACCO",3480
"128","","NATIONAL",1990,"TOBACCO, AIR-CURED DARK (CLASS 3B) ","PRICE RECEIVED, MEASURED IN $ / LB","AIR-CURED DARK (CLASS 3B)","TOTAL","$ / LB","TOBACCO",1.858
"129","","NATIONAL",1990,"TOBACCO, AIR-CURED DARK (CLASS 3B) ","YIELD, MEASURED IN LB / ACRE","AIR-CURED DARK (CLASS 3B)","TOTAL","LB / ACRE","TOBACCO",2197
"130","","NATIONAL",1990,"TOBACCO, AIR-CURED DARK GREEN RIVER BELT (TYPE 36) ","ACRES HARVESTED","AIR-CURED DARK GREEN RIVER BELT (TYPE 36)","TOTAL","ACRES","TOBACCO",900
"131","","NATIONAL",1990,"TOBACCO, AIR-CURED DARK GREEN RIVER BELT (TYPE 36) ","PRICE RECEIVED, MEASURED IN $ / LB","AIR-CURED DARK GREEN RIVER BELT (TYPE 36)","TOTAL","$ / LB","TOBACCO",1.787
"132","","NATIONAL",1990,"TOBACCO, AIR-CURED DARK GREEN RIVER BELT (TYPE 36) ","YIELD, MEASURED IN LB / ACRE","AIR-CURED DARK GREEN RIVER BELT (TYPE 36)","TOTAL","LB / ACRE","TOBACCO",2250
"133","","NATIONAL",1990,"TOBACCO, AIR-CURED DARK ONE-SUCKER BELT (TYPE 35) ","ACRES HARVESTED","AIR-CURED DARK ONE-SUCKER BELT (TYPE 35)","TOTAL","ACRES","TOBACCO",2500
"134","","NATIONAL",1990,"TOBACCO, AIR-CURED DARK ONE-SUCKER BELT (TYPE 35) ","PRICE RECEIVED, MEASURED IN $ / LB","AIR-CURED DARK ONE-SUCKER BELT (TYPE 35)","TOTAL","$ / LB","TOBACCO",1.891
"135","","NATIONAL",1990,"TOBACCO, AIR-CURED DARK ONE-SUCKER BELT (TYPE 35) ","YIELD, MEASURED IN LB / ACRE","AIR-CURED DARK ONE-SUCKER BELT (TYPE 35)","TOTAL","LB / ACRE","TOBACCO",2208
"136","","NATIONAL",1990,"TOBACCO, AIR-CURED DARK SUN-CURED BELT (TYPE 37) ","ACRES HARVESTED","AIR-CURED DARK SUN-CURED BELT (TYPE 37)","TOTAL","ACRES","TOBACCO",80
"137","","NATIONAL",1990,"TOBACCO, AIR-CURED DARK SUN-CURED BELT (TYPE 37) ","PRICE RECEIVED, MEASURED IN $ / LB","AIR-CURED DARK SUN-CURED BELT (TYPE 37)","TOTAL","$ / LB","TOBACCO",1.456
"138","","NATIONAL",1990,"TOBACCO, AIR-CURED DARK SUN-CURED BELT (TYPE 37) ","YIELD, MEASURED IN LB / ACRE","AIR-CURED DARK SUN-CURED BELT (TYPE 37)","TOTAL","LB / ACRE","TOBACCO",1275
"139","","NATIONAL",1990,"TOBACCO, AIR-CURED LIGHT (CLASS 3A) ","ACRES HARVESTED","AIR-CURED LIGHT (CLASS 3A)","TOTAL","ACRES","TOBACCO",281900
"140","","NATIONAL",1990,"TOBACCO, AIR-CURED LIGHT (CLASS 3A) ","PRICE RECEIVED, MEASURED IN $ / LB","AIR-CURED LIGHT (CLASS 3A)","TOTAL","$ / LB","TOBACCO",1.754
"141","","NATIONAL",1990,"TOBACCO, AIR-CURED LIGHT (CLASS 3A) ","YIELD, MEASURED IN LB / ACRE","AIR-CURED LIGHT (CLASS 3A)","TOTAL","LB / ACRE","TOBACCO",2179
"142","","NATIONAL",1990,"TOBACCO, AIR-CURED LIGHT BURLEY (TYPE 31) ","ACRES HARVESTED","AIR-CURED LIGHT BURLEY (TYPE 31)","TOTAL","ACRES","TOBACCO",271200
"143","","NATIONAL",1990,"TOBACCO, AIR-CURED LIGHT BURLEY (TYPE 31) ","PRICE RECEIVED, MEASURED IN $ / LB","AIR-CURED LIGHT BURLEY (TYPE 31)","TOTAL","$ / LB","TOBACCO",1.753
"144","","NATIONAL",1990,"TOBACCO, AIR-CURED LIGHT BURLEY (TYPE 31) ","YIELD, MEASURED IN LB / ACRE","AIR-CURED LIGHT BURLEY (TYPE 31)","TOTAL","LB / ACRE","TOBACCO",2205
"145","","NATIONAL",1990,"TOBACCO, AIR-CURED LIGHT SOUTHERN MD BELT (TYPE 32) ","ACRES HARVESTED","AIR-CURED LIGHT SOUTHERN MD BELT (TYPE 32)","TOTAL","ACRES","TOBACCO",10700
"146","","NATIONAL",1990,"TOBACCO, AIR-CURED LIGHT SOUTHERN MD BELT (TYPE 32) ","PRICE RECEIVED, MEASURED IN $ / LB","AIR-CURED LIGHT SOUTHERN MD BELT (TYPE 32)","TOTAL","$ / LB","TOBACCO",1.811
"147","","NATIONAL",1990,"TOBACCO, AIR-CURED LIGHT SOUTHERN MD BELT (TYPE 32) ","YIELD, MEASURED IN LB / ACRE","AIR-CURED LIGHT SOUTHERN MD BELT (TYPE 32)","TOTAL","LB / ACRE","TOBACCO",1525
"148","","NATIONAL",1990,"TOBACCO ","ACRES HARVESTED","ALL CLASSES","TOTAL","ACRES","TOBACCO",733310
"149","","NATIONAL",1990,"TOBACCO ","PRICE RECEIVED, MEASURED IN $ / LB","ALL CLASSES","TOTAL","$ / LB","TOBACCO",1.738
"150","","NATIONAL",1990,"TOBACCO ","YIELD, MEASURED IN LB / ACRE","ALL CLASSES","TOTAL","LB / ACRE","TOBACCO",2218
"151","","NATIONAL",1990,"TOBACCO, CIGAR BINDER (CLASS 5) ","ACRES HARVESTED","CIGAR BINDER (CLASS 5)","TOTAL","ACRES","TOBACCO",7560
"152","","NATIONAL",1990,"TOBACCO, CIGAR BINDER (CLASS 5) ","PRICE RECEIVED, MEASURED IN $ / LB","CIGAR BINDER (CLASS 5)","TOTAL","$ / LB","TOBACCO",1.58
"153","","NATIONAL",1990,"TOBACCO, CIGAR BINDER (CLASS 5) ","YIELD, MEASURED IN LB / ACRE","CIGAR BINDER (CLASS 5)","TOTAL","LB / ACRE","TOBACCO",1919
"154","","NATIONAL",1990,"TOBACCO, CIGAR BINDER CONN VALLEY (CLASS 5A) ","ACRES HARVESTED","CIGAR BINDER CONN VALLEY (CLASS 5A)","TOTAL","ACRES","TOBACCO",660
"155","","NATIONAL",1990,"TOBACCO, CIGAR BINDER CONN VALLEY (CLASS 5A) ","PRICE RECEIVED, MEASURED IN $ / LB","CIGAR BINDER CONN VALLEY (CLASS 5A)","TOTAL","$ / LB","TOBACCO",2.5
"156","","NATIONAL",1990,"TOBACCO, CIGAR BINDER CONN VALLEY (CLASS 5A) ","YIELD, MEASURED IN LB / ACRE","CIGAR BINDER CONN VALLEY (CLASS 5A)","TOTAL","LB / ACRE","TOBACCO",1758
"157","","NATIONAL",1990,"TOBACCO, CIGAR BINDER CONN VALLEY BROADLEAF (TYPE 51) ","ACRES HARVESTED","CIGAR BINDER CONN VALLEY BROADLEAF (TYPE 51)","TOTAL","ACRES","TOBACCO",660
"158","","NATIONAL",1990,"TOBACCO, CIGAR BINDER CONN VALLEY BROADLEAF (TYPE 51) ","PRICE RECEIVED, MEASURED IN $ / LB","CIGAR BINDER CONN VALLEY BROADLEAF (TYPE 51)","TOTAL","$ / LB","TOBACCO",2.5
